100828	6339	5	Московская область, Долгопрудный, Новый бульвар, 5
31314	6340	Корпус 2	Москва, Столярный переулок, 3к19
17209	6341	8	Москва, проезд Аэропорта, 8
17212	6341	8с8	Москва, проезд Аэропорта, 8с8
19832	6341	8с3	Москва, проезд Аэропорта, 8с3
1614	6343	Тарасовская 2	Московская область, Королев, улица Тарасовская, 2
4518	6346	Горького, 47	Московская область, Королёв, микрорайон Первомайский, улица Горького, 47
3073	6347	Квартал 7 - Корпус 10	Москва, проспект Защитников Москвы, 8
29178	6347	Квартал 7 - Корпус 3	Москва, улица Ухтомского Ополчения, 8
574573	6347	Квартал 4 - Корпус 1	Москва, проспект Защитников Москвы, 14
574574	6347	Квартал 4 - Корпус 2	Москва, Покровская улица, 23
574575	6347	Квартал 4 - Корпус 3	Москва, Рождественская улица, 32
574577	6347	Квартал 4 - Корпус 4	Москва, Рождественская улица, 34
574578	6347	Квартал 4 - Корпус 5	Москва, улица Ухтомского Ополчения, 1
574579	6347	Квартал 4 - Корпус 6	Москва, проспект Защитников Москвы, 12
574580	6347	Квартал 5 - Корпус 1	Москва, Покровская улица, 21
574581	6347	Квартал 5 - Корпус 2	Москва, улица Недорубова, 7
574582	6347	Квартал 5 - Корпус 3	Москва, улица Недорубова, 5
574583	6347	Квартал 5 - Корпус 4	Москва, улица Недорубова, 3
574584	6347	Квартал 5 - Корпус 5	Москва, улица Ухтомского Ополчения, 5
574585	6347	Квартал 5 - Корпус 6	Москва, улица Ухтомского Ополчения, 3
574586	6347	Квартал 5 - Корпус 7	Москва, Рождественская улица, 39
574587	6347	Квартал 5 - Корпус 8	Москва, Рождественская улица, 37
574588	6347	Квартал 7 - Корпус 1	Москва, проспект Защитников Москвы, 10
574589	6347	Квартал 7 - Корпус 2	Москва, улица Ухтомского Ополчения, 2
574590	6347	Квартал 7 - Корпус 4	Москва, улица Льва Яшина, 9
574591	6347	Квартал 7 - Корпус 5	Москва, улица Льва Яшина, 7
574592	6347	Квартал 7 - Корпус 6	Москва, улица Льва Яшина, 5к3
574593	6347	Квартал 7 - Корпус 7	Москва, улица Льва Яшина, 5к2
574594	6347	Квартал 7 - Корпус 8	Москва, улица Льва Яшина, 5к1
574595	6347	Квартал 7 - Корпус 9	Москва, улица Льва Яшина, 1
574596	6347	Квартал 7 - Корпус 11	Москва, улица Ухтомского Ополчения, 4
10685	6348	11	Москва, 1-я Новокузьминская улица, 11
10683	6349	4с5	Москва, Маломосковская улица, 4с5
3074	6351	15	Москва, набережная Академика Туполева, 15
3075	6351	15К1	Москва, набережная Академика Туполева, 15к1
3076	6351	15К2	Москва, набережная Академика Туполева, 15к2
3077	6351	15К3	Москва, набережная Академика Туполева, 15к3
10516	6353	18к2	Московская область, Люберцы, Октябрьский проспект, 18к2
38005	6354	31	Московская область, Мытищи, улица Колпакова, 31
1581	6355	Корпус 9	Московская область, Красногорск, коттеджный поселок Фридом, 9
1582	6355	Корпус 10	Московская область, Красногорск, коттеджный поселок Фридом, 10
1583	6355	Корпус 11	Московская область, Красногорск, коттеджный поселок Фридом, 11
1584	6355	Корпус 22	Московская область, Красногорск, коттеджный поселок Фридом, улица Алябьева, 4
104644	6356	Корпус 1	Москва, СЗАО, Хорошево-Мневники, 3-й Силикатный проезд, вл. 4, корпус 2
576354	6356	Корпус 2	Москва, СЗАО, Хорошево-Мневники, 3-й Силикатный проезд, вл. 4, корпус 2
576355	6356	Корпус 3	Москва, СЗАО, Хорошево-Мневники, 3-й Силикатный проезд, вл. 4, корпус 2
1585	6358	Корпус 1	Московская область, Дзержинский, улица Бондарева, 3
1586	6358	Корпус 2	Московская область, Дзержинский, улица Бондарева, 5
10686	6359	2а	Московская область, Дзержинский, улица Ленина, 2А
11656	6361	19К1	Московская область, Лыткарино, Первомайская улица, 19к1
46459	6362	19	Москва, 3-я Фрунзенская улица, 19
10694	6363	дом 3	Москва, улица Усачева, 3
10561	6364	1	Москва, Зубовский проезд, 1
9245	6365	11с3	Москва, 7-й Ростовский переулок, 11с3
10961	6366	Дом в Гагаринском переулке	Москва, Гагаринский переулок, 7/8С1
1587	6367	Корпус 2/1	Московская область, Одинцовский район, пос. Лесной городок, улица Фасадная, 2
1588	6367	Корпус 2/2	Московская область, Одинцовский район, дачный посёлок Лесной Городок, Фасадная улица, 2к2
46281	6369	25а	Москва, поселок городского типа Киевский, 25А
46282	6369	22а	Москва, поселок городского типа Киевский, 22А
46283	6369	23а	Москва, поселок городского типа Киевский, 23А
46284	6369	23б	Москва, поселок городского типа Киевский, 23Б
6065	6370	Дом 95Б	Москва, Ленинский проспект, 95Б
4281	6371	Корпус 1	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 1
4282	6371	Корпус 2	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 2
4283	6371	Корпус 3	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 3
4284	6371	Корпус 4	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 4
4285	6371	Корпус 5	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 5
4286	6371	Корпус 6	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 6
4287	6371	Корпус 7	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 7
4288	6371	Корпус 8	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 8
4289	6371	Корпус 9	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 9
4290	6371	Корпус 10	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 10
4291	6371	Корпус 18	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 16
4292	6371	Корпус 19	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 18
4293	6371	Корпус 11	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 21
4294	6371	Корпус 12	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 22
4295	6371	Корпус 13	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 13
4296	6371	Корпус 14	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 14
4297	6371	Корпус 15	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар
4298	6371	Корпус 16	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар
4299	6371	Корпус 17	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский, Сиреневый бульвар, 17
4300	6371	Корпус 27	Московская область, городской округ Истра, село Рождествено, жилой комплекс Новоснегирёвский
1607	6372	Корпус 6А	Москва, улица Циолковского, 7
1608	6372	Корпус 6Б	Москва, улица Циолковского, 7
4689	6374	Дом 14А	Московская область, Богородский городской округ, Старая Купавна, Октябрьская улица, 14А
46279	6375	Истрово	Московская область, городской округ Истра, садовое товарищество Поречье
7069	6381	Дом №2	Москва, бульвар Андрея Тарковского, 3
7070	6381	Дом №4	Москва, бульвар Андрея Тарковского, 5
7071	6381	Дом №1	Москва, бульвар Андрея Тарковского, 4
7072	6381	Дом №3	Москва, бульвар Андрея Тарковского, 6
7073	6381	Дом №6	Москва, жилой комплекс Рассказово, к6
7074	6381	Дом №7	Москва, жилой комплекс Рассказово, к7
35537	6381	Дом №8	Москва, жилой комплекс Рассказово, к8
82420	6381	Дом №5	Москва, жилой комплекс Рассказово, к5
110780	6381	Дом №14	Москва, бульвар Андрея Тарковского
110782	6381	Дом №15	Москва, бульвар Андрея Тарковского
25106	6382	корп 4 (дом 24)	Москва, поселение Сосенское, Николо-Хованская улица, 24
26128	6382	корп 11 (дом 30)	Москва, поселение Сосенское, Николо-Хованская улица, 30
26129	6382	корп 5 (дом 22)	Москва, поселение Сосенское, Николо-Хованская улица, 22
26131	6382	корп 7 (дом 18)	Москва, поселение Сосенское, Николо-Хованская улица, 18
26132	6382	корп 6 (дом 20)	Москва, поселение Сосенское, Николо-Хованская улица, 20
31123	6382	корп 8 (дом 16)	Москва, поселение Сосенское, Николо-Хованская улица, 16
31127	6382	корп 9 (дом 14)	Москва, поселение Сосенское, Николо-Хованская улица, 14
31281	6382	корп 1 (дом 32)	Москва, поселение Сосенское, Николо-Хованская улица, 32
44116	6382	корп 2 (дом 34)	Москва, Сосенское поселение, улица Николо-Хованская, 34
578601	6382	корп 10 (дом 26к1)	Москва, поселение Сосенское, Николо-Хованская улица, 26к1
3081	6383	6	Московская область, Железнодорожный, Лесной проезд, 6
1617	6384	Корпус 24	Московская область, Мытищи, 2-я Институтская улица, 14
1618	6384	Корпус 25	Московская область, Мытищи, 2-я Институтская улица, 18
1619	6384	Корпус 28	Московская область, Мытищи, 2-я Институтская улица, 22
1620	6384	Корпус 29	Московская область, Мытищи, 2-я Институтская улица, 24
1621	6384	Корпус 30	Московская область, Мытищи, 2-я Институтская улица, 24А
1622	6384	Корпус 31	Московская область, Мытищи, Институтская 2-я улица
1623	6384	Корпус 32	Московская область, Мытищи, Институтская 2-я улица
1624	6384	Корпус 33	Московская область, Мытищи, Институтская 2-я улица
10505	6386	1	Московская область, Красногорск, микрорайон Павшинская Пойма, Ильинский бульвар, 8
11691	6387	Протвино	Московская область, Протвино, проспект Академика Сахарова, 2
10434	6388	39а	Московская область, Балашиха, микрорайон Павлино, 39А
11702	6389	Жемчужина	Московская область, Одинцовский район, деревня Гигирево
3085	6390	корпус 3	Московская область, Богородский городской округ, Ногинск, Поселковая улица
27650	6394	Бабушкинский Парк	Москва, улица Коминтерна, 28к1
3086	6395	3А	Москва, улица Искры, 3а
10191	6395	3Б	Москва, улица Искры, 3Б
1660	6396	Корпус 11	Московская область, Пушкинский район, поселок городского типа Зеленоградский, улица Зелёный Город, 4
1661	6396	Корпус 13	Московская область, Пушкинский район, поселок городского типа Зеленоградский, улица Зелёный Город, 5
1662	6396	Корпус 14	Московская область, Пушкинский район, поселок городского типа Зеленоградский, улица Зелёный Город, 1
1663	6396	Корпус 12	Московская область, Пушкинский район, поселок городского типа Зеленоградский, улица Зелёный Город
3087	6396	Корпус 15	Московская область, Пушкинский район, поселок городского типа Зеленоградский, улица Зелёный Город
3088	6397	Дом 10	Московская область, Мытищи, улица Колпакова, 10
101985	6397	Дом 6	Московская область, Мытищи, Институтская улица, 6
3089	6398	24	Московская область, Мытищи, улица Колпакова, 24
3091	6398	26к2	Московская область, Мытищи, улица Колпакова, 26к2
3092	6398	28	Московская область, Мытищи, улица Колпакова, 28к1
3098	6404	102	Москва, проспект Мира, 102
3099	6404	102К2	Москва, проспект Мира, 102к2
3685	6404	102к1	Москва, проспект Мира, 102к1
3687	6404	102с30	Москва, проспект Мира, 102С30
3688	6404	102с17	Москва, проспект Мира, 102С17
16070	6404	102к12	Москва, проспект Мира, 102с12
31807	6404	102К26	Москва, проспект Мира, 102С26
10681	6405	6	Москва, Стромынский переулок, 6
10565	6406	4	Московская область, Одинцовский район, Кубинка, Наро-Фоминское шоссе, 8
3101	6409	К1	Московская область, Химки, улица Чайковского, 1
3102	6409	к2	Московская область, Химки, улица Чайковского, 3
3103	6409	к3	Московская область, Химки, улица Чайковского, 5
39267	14449	H	Москва, Заречная улица
29053	6414	3	Московская область, Королёв, микрорайон Юбилейный, Комитетская улица, 7
4257	6415	Жилой дом № 2 к.2/1	Московская область, Пушкино, улица Чехова, 1к1
4258	6415	Жилой дом № 2 к.2/2	Московская область, Пушкино, улица Чехова, 1к2
4259	6415	Жилой дом № 3	Московская область, Пушкино, улица Чехова, 1к3
4260	6416	Дом №1	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 1
4261	6416	Дом №2	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 2
4262	6416	Дом №3	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 3
4263	6416	Дом №4	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 4
4264	6416	Дом №5	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 5
4265	6416	Дом №6	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 6
4266	6416	Дом №7	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 7
4267	6416	Дом №8	Московская область, Пушкинский район, посёлок городского типа Лесной, жилой комплекс Квартал в Лесном, 8
3104	6422	Парус	Московская область, Пушкино, улица Тургенева, 24
7842	6711	Корпус 8	Москва, бульвар Академика Ландау, 3
3105	6423	Ярославское шоссе, 141к1	Московская область, Пушкино, Ярославское шоссе, 141к1
10268	6423	Ярославское шоссе, 141к2	Московская область, Пушкино, Ярославское шоссе, 141к2
10269	6423	Ярославское шоссе, 141к3	Московская область, Пушкино, Ярославское шоссе, 141к3
29534	6425	Дом 10	Московская область, Богородский городской округ, Ногинск, Комсомольская улица, 10
29337	6426	Ломоносова, 119к2	Московская область, Воскресенск, улица Ломоносова, 119к2
50920	6426	Ломоносова, 119к3	Московская область, Воскресенск, улица Ломоносова, 119к3
50921	6426	Ломоносова, 119к1	Московская область, Воскресенск, улица Ломоносова, 119к1
31611	6428	10А	Московская область, Воскресенск, микрорайон Новлянский, улица Зелинского, 10А
10495	6429	1 корпус	Московская область, Воскресенск, Рабочая улица, 117
38456	6434	Дом 86	Московская область, Богородский городской округ, Ногинск, улица 3-го Интернационала, 86
3106	6436	Дом 66	Московская область, городской округ Балашиха, деревня Павлино, 66
50135	6436	Дом 69	Московская область, городской округ Балашиха, деревня Павлино, 69
86179	6436	Дом 67	Московская область, городской округ Балашиха, деревня Павлино, 67
1810	6437	Корпус 1	Московская область, Балашиха, микрорайон Ольгино, Шестая улица, 17
1811	6437	Корпус 2	Московская область, Балашиха, микрорайон Ольгино, Шестая улица, 15
1812	6437	Корпус 3	Московская область, Балашиха, микрорайон Ольгино, Шестая улица, 11
1813	6437	Корпус 4	Московская область, Балашиха, микрорайон Ольгино, Шестая улица, 13
1814	6437	Корпус 5	Московская область, Балашиха, микрорайон Ольгино, Шестая улица, 7
1815	6437	Корпус 6.1	Московская область, Балашиха, микрорайон Ольгино, Шестая улица, 5
1816	6437	Корпус 6.2	Московская область, Балашиха, микрорайон Ольгино, Шестая улица, 3
1855	6438	Корпус 9	Московская область, Раменский район, пос. Родники, Трудовая улица
1856	6438	Корпус 8 (203)	Московская область, Раменский район, пос. Родники, Трудовая улица
1857	6438	Корпус 11	Московская область, Раменский район, пос. Родники, Трудовая улица
5382	6438	Корпус 7	Московская область, Раменский район, пос. Родники, Трудовая улица, 7
11099	6440	Участок 13	Московская область, Раменский район, деревня Островцы, Подмосковная улица
27101	6440	Участок 14	Московская область, Раменский район, деревня Островцы, Подмосковная улица
10938	6441	1	Московская область, Химки, микрорайон Сходня, Первомайская улица, 49
27126	6441	2	Московская область, Химки, микрорайон Сходня, улица Микояна, 3А
7209	6442	Дом 59	Московская область, Химки, микрорайон Сходня, Первомайская улица, 59
3852	6451	Корпус А	Московская область, Ленинский район, Видное, Олимпийская улица, 1к1
11041	6443	Корпус 1	Московская область, Мытищи городской округ, пос. Мебельной фабрики, улица Заречная, 1А
11212	6443	Корпус 3	Московская область, Мытищи городской округ, пос. Мебельной фабрики, улица Заречная, 3
13696	6443	Корпус 4 (Заречная, 5)	Московская область, городской округ Мытищи, посёлок Мебельной фабрики, Заречная улица, 5
13700	6443	Корпус 2	Московская область, городской округ Мытищи, посёлок Мебельной фабрики, Заречная улица, 2
40089	6443	Корпус 5	Московская область, Мытищи городской округ, пос. Мебельной фабрики, улица Заречная
103986	6443	Корпус 6	Московская область, городской округ Мытищи, посёлок Мебельной фабрики, Заречная улица
110406	6443	Корпус 7	Московская область, Мытищи городской округ, д. Афанасово, улица Заречная
21642	6444	10	Московская область, Дмитров, Спасская улица, 10
48282	6444	11	Московская область, Дмитров, Спасская улица, 11
48283	6444	12	Московская область, Дмитров, Спасская улица, 12
48284	6444	13	Московская область, Дмитров, Спасская улица, 13
48285	6444	14	Московская область, Дмитров, Спасская улица, 14
48286	6444	15	Московская область, Дмитров, Спасская улица, 15
48287	6444	16	Московская область, Дмитров, Спасская улица, 16
48288	6444	17	Московская область, Дмитров, Спасская улица, 17
48289	6444	18	Московская область, Дмитров, Спасская улица, 18
48290	6444	19	Московская область, Дмитров, Спасская улица, 19
48291	6444	20	Московская область, Дмитров, Спасская улица, 20
30874	6445	16к6	Московская область, Дмитров, 2-я Комсомольская улица, 16к6
50910	6445	16к1	Московская область, Дмитров, 2-я Комсомольская улица, 16к1
50911	6445	16к2	Московская область, Дмитров, 2-я Комсомольская улица, 16к2
50912	6445	16к3	Московская область, Дмитров, 2-я Комсомольская улица, 16к3
50913	6445	16к4	Московская область, Дмитров, 2-я Комсомольская улица, 16к4
50914	6445	16к5	Московская область, Дмитров, 2-я Комсомольская улица, 16к5
29116	6446	8	Московская область, Дмитров, Московская улица, 8
3107	6447	4К3	Московская область, Королёв, улица Академика Легостаева, 4к3
40116	6447	4К2	Московская область, Королёв, улица Академика Легостаева, 4к2
40117	6447	4К1	Московская область, Королёв, улица Академика Легостаева, 4к1
40119	6447	4	Московская область, Королёв, улица Академика Легостаева, 4
3858	6448	Корпус 4	Московская область, Солнечногорский район, деревня Рузино, микрорайон Кутузовский, 2
9215	6448	Корпус 6	Московская область, Солнечногорский район, деревня Рузино, микрорайон Кутузовский, жилой комплекс Новый Зеленоград, к6
33413	6448	Корпус 7	Московская область, Солнечногорский район, деревня Рузино, микрорайон Кутузовский, жилой комплекс Новый Зеленоград, к7
96749	6448	Корпус 8	Московская область, Солнечногорский район, деревня Рузино, микрорайон Кутузовский, жилой комплекс Новый Зеленоград
96750	6448	Корпус 9	Московская область, Солнечногорский район, деревня Рузино, микрорайон Кутузовский, жилой комплекс Новый Зеленоград
3108	6449	5К4	Москва, Нагорная улица, 5К4
3854	6450	Корпус 2	Московская область, Ленинский район, деревня Сапроново, улица Северный Квартал, 17
3855	6450	Корпус 3	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 18
3856	6450	Корпус 4	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 19
3857	6450	Корпус 5	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 20
4136	6450	Корпус 1	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 1В
10270	6450	Корпус 9	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 20
10271	6450	Корпус 8	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 24
10272	6450	Корпус 7	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 1В
10273	6450	Корпус 6	Московская область, Ленинский район, деревня Сапроново, микрорайон Купелинка, квартал Северный, 1В
6846	6743	Корпус 1	Москва, Ходынская улица, вл2кА
3853	6451	Корпус Б	Московская область, Ленинский район, Видное, Олимпийская улица, 1к2
6045	6454	Дом №1.1	Московская область, Красногорск, улица Пришвина, 1к1
6046	6454	Дом №1.2	Московская область, Красногорск, улица Пришвина, 1к2
6047	6454	Дом №3	Московская область, Красногорск, улица Пришвина, 3
6048	6454	Дом №4	Московская область, Красногорск, улица Пришвина, 4
6049	6454	Дом №5	Московская область, Красногорск, улица Пришвина, 5
6050	6454	Дом №6	Московская область, Красногорск, улица Пришвина, 6
6051	6454	Дом 7	Московская область, Красногорск, улица Пришвина, 7
6052	6454	Дом №9	Московская область, Красногорск, улица Пришвина, 9
6053	6454	Дом №11	Московская область, Красногорск, улица Пришвина, 11
6054	6454	Дом №13	Московская область, Красногорск, улица Пришвина, 13
10274	6454	Дом 14	Московская область, Красногорск, улица Пришвина, 14
11288	6454	Дом 17	Московская область, Красногорск, улица Пришвина, 17
12610	6454	Дом 19	Московская область, Красногорск, улица Пришвина, 19
13436	6454	Дом 18	Московская область, Красногорск, улица Пришвина, 18
14020	6454	Дом №2	Московская область, Красногорск, улица Пришвина, 2
39726	6454	Дом 16	Московская область, Красногорск, улица Пришвина, 16
39728	6454	Дом 15	Московская область, Красногорск, улица Пришвина, 15
10469	6455	1Д	Московская область, Королёв, улица Фрунзе, 1Д
10657	6456	1 корпус	Московская область, Химки, Ленинский проспект, 1к1
11571	6457	Дом 36А	Московская область, Химки, Молодёжная улица, 36А
11598	6458	Дом 4в	Московская область, Химки, улица Строителей, 4В
10655	6460	2А	Московская область, Химки, улица Кудрявцева, 2а
32017	6462	15	Московская область, Руза, Федеративная улица, 15
32018	6462	2-3	Московская область, Руза, жилой комплекс Федеративный, 2-3
10555	1422	3	Москва, поселок завода Мосрентген, 35
6903	6463	Дом 10А	Московская область, Богородский городской округ, село Ямкино, улица Центральная Усадьба, 10А
10569	6464	3	Московская область, Одинцовский район, поселок городского типа Большие Вяземы, Можайское шоссе, 3
39272	6464	2	Московская область, Одинцовский район, поселок городского типа Большие Вяземы, Можайское шоссе, 2
10532	6465	7к1	Московская область, Сергиево-Посадский район, Хотьково, улица Академика Королева, 7к1
10531	6466	48	Московская область, Сергиев Посад, Вознесенская улица, 48
10573	6467	29Б	Московская область, Рузский городской округ, посёлок городского типа Тучково, улица Лебеденко, 29Б
10529	6468	Дом 117	Московская область, Богородский городской округ, Ногинск, Рогожская улица, 117
10571	6469	221Б	Московская область, Коломна, улица Октябрьской Революции, 221Б
10575	6470	Дом 4	Московская область, Наро-Фоминский городской округ, Апрелевка, Цветочный переулок, 4
10572	6471	7	Московская область, Одинцовский район, деревня Малые Вязёмы, Петровское шоссе, 7
10533	6472	9	Московская область, Сергиево-Посадский район, Хотьково, улица Академика Королева, 9
10570	6473	17В	Московская область, Коломна, Комсомольская улица, 17В
4094	6474	корпус 4	Московская область, Одинцовский район, Новоивановское пгт, шоссе Можайское, 54
4095	6474	корпус 3	Московская область, Одинцовский район, Новоивановское пгт, шоссе Можайское, 52
4096	6474	корпус 2	Московская область, Одинцовский район, Новоивановское пгт, шоссе Можайское, 51
4097	6474	корпус 1	Московская область, Одинцовский район, Новоивановское пгт, шоссе Можайское, 50
13004	6476	Золотая миля	Москва, улица Остоженка, 9/14
27632	6478	4	Москва, улица Академика Скрябина, 4
29244	6479	Ильюшина 20	Московская область, Домодедово, микрорайон Авиационный, улица Ильюшина, 20
30668	6479	Жуковского 14/18	Московская область, Домодедово, микрорайон Авиационный, улица Жуковского, 14/18
8892	6480	поз. 19 (ул. Гагарина, уч. 49)	г. Домодедово, мкр. Северный, ул.Гагарина, 49
8893	6480	поз. 2 (ул. Гагарина, уч. 63)	Московская область, Домодедово, улица Гагарина, 63
10277	6480	Речная 5	Московская область, Домодедово, Речная улица, 3
10278	6480	Каширское шоссе 6	Московская область, Домодедово, Каширское шоссе, 6
6434	6481	Дом 15	Московская область, Домодедово, улица Кирова, 15
30403	6482	1	Московская область, Одинцовский район, деревня Жуковка
30411	6482	2	Московская область, Одинцовский район, деревня Жуковка
4553	6483	Корпус 1	Московская область, Котельники, Яничкин проезд, 12к1
4554	6483	Корпус 2	Московская область, Котельники, Яничкин проезд, 12к2
4555	6483	Корпус 3	Московская область, Котельники, Яничкин проезд, 12к3
4556	6483	Корпус 4	Московская область, Котельники, Яничкин проезд, 12к4
4557	6483	Корпус 5	Московская область, Котельники, Яничкин проезд, 12к5
4558	6483	Корпус 6	Московская область, Котельники, Яничкин проезд, 12к6
4559	6483	Корпус 7	Московская область, Котельники, Яничкин проезд, 12к7
4560	6483	Корпус 8	Московская область, Котельники, Яничкин проезд, 12к8
4561	6483	Корпус 9	Московская область, Котельники, Яничкин проезд, 12к9
9592	6484	Корпус 3	Московская область, Химки, микрорайон Сходня, улица 7-й Гвардейской Дивизии
9593	6484	Корпус 4	Московская область, Химки, микрорайон Сходня, улица 7-й Гвардейской Дивизии
590309	6484	Корпус 1	Московская область, Химки, микрорайон Сходня, улица 7-й Гвардейской Дивизии, 4к1
590310	6484	Корпус 2	Московская область, Химки, микрорайон Сходня, улица 7-й Гвардейской Дивизии, 4к2
9595	6485	2	Московская область, Химки, микрорайон Сходня, Ленинградская улица, 1
9596	6485	1	Московская область, Химки, микрорайон Сходня, Ленинградская улица, 3к1
6675	6493	Корпус 2	Московская область, Балашиха, Первомайский проезд
6676	6493	Корпус 4	Московская область, Балашиха, Первомайский проезд, 1
6677	6493	Корпус 5	Московская область, Балашиха, Полевая улица, 2
46502	6495	21	Московская область, Дмитров, микрорайон Внуковский, 21
46504	6495	18	Московская область, Дмитров, микрорайон Внуковский, 18
11318	6496	25	Московская область, Дмитров, микрорайон Внуковский, 25
11610	6496	24	Московская область, Дмитров, микрорайон Внуковский, 24
34027	6496	4 (26)	Московская область, Дмитров, микрорайон Внуковский, 26
10988	6497	6а	Московская область, Дмитровский район, Яхрома, улица Ленина 6а
10965	6498	1	Московская область, Дмитровский район, городское поселение Икша, поселок опытного хозяйства Ермолино
10977	6500	1	Московская область, Дмитровский район, поселок Новое Гришино, рябиновая, 1
48499	6501	на Зеленой	Московская область, Химки, Зелёная улица, 6к1
10993	6502	1	Московская область, Пушкино, улица Островского, 20
29117	6504	240	Московская область, Сергиев Посад, проспект Красной Армии, 240
9246	6505	Дом 27	Московская область, Одинцовский район, рабочий посёлок Заречье, Тихая улица, 27
20298	6506	Корпус А	Московская область, Одинцовский район, рабочий посёлок Заречье, Тихая улица, 26к3
20302	6506	Корпус Б	Московская область, Одинцовский район, поселок Заречье, Тихая улица, 26к1
20303	6506	Корпус В	Московская область, Одинцовский район, поселок Заречье, Тихая улица, 26к2
20304	6506	Корпус Г	Московская область, Одинцовский район, рабочий посёлок Заречье, Тихая улица, 26к4
11278	6507	Дом 13	Московская область, Одинцовский район, рабочий посёлок Заречье, Тихая улица, 13
30773	6508	41	Московская область, Подольск, микрорайон Климовск, Школьная улица, 41
85627	6508	43	Московская область, Подольск, микрорайон Климовск, Школьная улица, 43
11021	6511	3к	Московская область, Ленинский район, сельское поселение Совхоз имени Ленина
11030	6512	к1	Московская область, Ленинский район, сельское поселение Совхоз имени Ленина
10279	6520	Маршала Бирюзова, д. 2А	Московская область, Одинцово, улица Маршала Бирюзова, 2А
10348	6523	4	Московская область, Люберцы, улица Кирова, 9к4
10350	6523	3	Московская область, Люберцы, улица Кирова, 9к3
